id_multidata,name,receptor,receptor_desc,other,other_desc,secreted_highlight,secreted_desc,transmembrane,secreted,peripheral,integrin,is_complex
491,P30518,True,,False,,False,,True,False,False,False,False
492,P30530,True,,False,,False,,True,False,False,False,False
493,P30532,True,,False,,False,,True,False,False,False,False
494,P30542,True,,False,,False,,True,False,False,False,False
495,P30550,True,,False,,False,,True,False,False,False,False
496,P30556,True,,False,,False,,True,False,False,False,False
497,P30559,True,,False,,False,,True,False,False,False,False
498,P30872,True,,False,,False,,True,False,False,False,False
499,P30874,True,,False,,False,,True,False,False,False,False
500,P30926,True,,False,,False,,True,False,False,False,False
501,P30939,True,,False,,False,,True,False,False,False,False
502,P30968,True,,False,,False,,True,False,False,False,False
503,P30988,True,,False,,False,,True,False,False,False,False
504,P30990,False,,False,,False,,False,True,False,False,False
505,P31358,False,,False,,False,,True,False,False,False,False
506,P31371,False,,False,,True,Growthfactor,False,True,False,False,False
507,P31391,True,,False,,False,,True,False,False,False,False
508,P31785,True,Cytokine_receptor_add,False,,False,,True,False,False,False,False
509,P31997,False,,False,,False,,True,False,False,False,False
510,P32004,False,,False,,False,,True,False,False,False,False
511,P32238,True,,False,,False,,True,False,False,False,False
512,P32239,True,,False,,False,,True,False,False,False,False
513,P32241,True,,False,,False,,True,False,False,False,False
514,P32245,True,,False,,False,,True,False,False,False,False
515,P32246,True,Chemokine_receptor CCR_add,False,,False,,True,False,False,False,False
516,P32248,True,Chemokine_receptor CCR_add,False,,False,,True,False,False,False,False
517,P32297,True,,False,,False,,True,False,False,False,False
518,P32302,True,Chemokine_receptor CXCR_add,False,,False,,True,False,False,False,False
519,P32745,True,,False,,False,,True,False,False,False,False
520,P32881,False,,False,,True,Cytokine,False,True,False,False,False
521,P32927,True,Cytokine_receptor_add,False,,False,,True,False,False,False,False
522,P32942,False,,False,,False,,True,False,False,False,False
523,P32970,False,,False,,True,Cytokine,False,True,False,False,False
524,P32971,False,,False,,False,,True,False,False,False,False
525,P33032,True,,False,,False,,True,False,False,False,False
526,P33681,True,,False,,False,,True,False,False,False,False
527,P34130,False,,False,,True,Growthfactor,False,True,False,False,False
528,P34925,True,,False,,False,,True,False,False,False,False
529,P34969,True,,False,,False,,True,False,False,False,False
530,P34972,True,,False,,False,,True,False,False,False,False
531,P34981,True,,False,,False,,True,False,False,False,False
532,P34995,True,,False,,False,,True,False,False,False,False
533,P34998,True,hormone receptor,False,,False,,True,False,False,False,False
534,P35070,False,,False,,True,Growthfactor,True,True,False,False,False
535,P35225,False,,False,,True,Cytokine,False,True,False,False,False
536,P35318,False,,False,,True,Hormone,False,True,False,False,False
537,P35346,True,,False,,False,,True,False,False,False,False
538,P35348,True,,False,,False,,True,False,False,False,False
539,P35367,True,,False,,False,,True,False,False,False,False
540,P35368,True,,False,,False,,True,False,False,False,False
541,P35372,True,,False,,False,,True,False,False,False,False
542,P35408,True,,False,,False,,True,False,False,False,False
543,P35414,True,,False,,False,,True,False,False,False,False
544,P35462,True,,False,,False,,True,False,False,False,False
545,P35555,False,,False,,True,Hormone,False,True,False,False,False
546,P35613,False,,False,,False,,True,False,False,False,False
547,P35916,True,,False,,False,,True,True,False,False,False
548,P35968,True,,False,,False,,True,True,False,False,False
549,P36544,True,,False,,False,,True,False,False,False,False
550,P36888,True,Cytokine_receptor,False,,False,,True,False,False,False,False
551,P36894,True,,False,,False,,True,False,False,False,False
552,P36896,True,,False,,False,,True,False,False,False,False
553,P36897,True,TGFBeta_receptor_add,False,,False,,True,False,False,False,False
554,P36941,True,TNF_receptor_add,False,,False,,True,False,False,False,False
555,P37023,True,TGFBeta_receptor_add,False,,False,,True,False,False,False,False
556,P37173,True,TGFBeta_receptor_add,False,,False,,True,False,False,False,False
557,P37288,True,,False,,False,,True,False,False,False,False
558,P38484,True,Interferon_receptor_add,False,,False,,True,False,False,False,False
559,P38570,True,,False,,False,,True,False,False,False,False
560,P39905,False,,False,,True,Growthfactor,False,True,False,False,False
561,P40189,True,Cytokine_receptor_add,False,,True,Cytokine,True,True,False,False,False
562,P40199,False,,False,,False,,True,False,False,False,False
563,P40200,True,,False,,False,,True,False,False,False,False
564,P40225,False,,False,,True,Cytokine | Hormone,False,True,False,False,False
565,P40238,True,cytokine_receptor_add,False,,False,,True,False,False,False,False
566,P40933,False,,False,,True,Cytokine,False,True,False,False,False
567,P41143,True,,False,,False,,True,False,False,False,False
568,P41145,True,,False,,False,,True,False,False,False,False
569,P41146,True,,False,,False,,True,False,False,False,False
570,P41159,False,,False,,False,,False,True,False,False,False
571,P41217,False,,False,,False,,True,False,False,False,False
572,P41221,False,,False,,True,CellSignal_WNT,False,True,False,False,False
573,P41273,False,,False,,True,cytokine,True,True,False,False,False
574,P41587,True,,False,,False,,True,False,False,False,False
575,P41595,True,,False,,False,,True,False,False,False,False
576,P41597,True,Chemokine_receptor CCR_add,False,,False,,True,False,False,False,False
577,P41968,True,,False,,False,,True,False,False,False,False
578,P42081,True,,False,,False,,True,False,False,False,False
579,P42127,False,,False,,False,,False,True,False,False,False
580,P42701,True,Cytokine_receptor,False,,False,,True,False,False,False,False
581,P42702,True,Cytokine_receptor_add,False,,False,,True,True,False,False,False
582,P42830,False,,False,,True,Cytokine,False,True,False,False,False
583,P43026,False,,False,,True,Growthfactor | Cytokine,True,True,False,False,False
584,P43088,True,,False,,False,,True,False,False,False,False
585,P43115,True,,False,,False,,True,False,False,False,False
586,P43116,True,,False,,False,,True,False,False,False,False
587,P43119,True,,False,,False,,True,False,False,False,False
588,P43146,True,,False,,False,,True,False,False,False,False
589,P43220,True,,False,,False,,True,False,False,False,False
590,P43489,True,TNF_receptor_add,False,,False,,True,False,False,False,False
591,P43626,True,KIR_add,False,,False,,True,False,False,False,False
592,P43628,True,KIR_add,False,,False,,True,False,False,False,False
593,P43629,True,KIR_add,False,,False,,True,False,False,False,False
594,P43630,True,KIR_add,False,,False,,True,False,False,False,False
595,P43681,True,,False,,False,,True,False,False,False,False
596,P46091,True,,False,,False,,True,False,False,False,False
597,P46092,True,Chemokine_receptor CCR_add,False,,False,,True,False,False,False,False
598,P46094,True,Chemokine_receptor XC_add,False,,False,,True,False,False,False,False
599,P46098,True,,False,,False,,True,False,False,False,False
600,P46379,False,,False,,False,,False,False,True,False,False
601,P46531,True,,False,,False,,True,False,False,False,False
602,P46663,True,,False,,False,,True,False,False,False,False
603,P47211,True,,False,,False,,True,False,False,False,False
604,P47871,True,,False,,False,,True,False,False,False,False
605,P47872,True,,False,,False,,True,False,False,False,False
606,P47898,True,,False,,False,,True,False,False,False,False
607,P47901,True,,False,,False,,True,False,False,False,False
608,P47992,False,,False,,True,Cytokine,False,True,False,False,False
609,P48023,False,,False,,True,Cytokine,True,True,False,False,False
610,P48039,True,,False,,False,,True,False,False,False,False
611,P48061,False,,False,,True,Growthfactor | Cytokine,False,True,False,False,False
612,P48145,True,,False,,False,,True,False,False,False,False
613,P48146,True,,False,,False,,True,False,False,False,False
614,P48357,True,Cytokine_receptor_add IL6 family,False,,False,,True,True,False,False,False
615,P48546,True,,False,,False,,True,False,False,False,False
616,P48551,True,Interferon_receptor_add,False,,False,,True,True,False,False,False
617,P48645,False,,False,,False,,False,True,False,False,False
618,P48960,True,,False,,False,,True,True,False,False,False
619,P49190,True,,False,,False,,True,False,False,False,False
620,P49238,True,Chemokine_receptor_CX3CR1_add,False,,False,,True,False,False,False,False
621,P49286,True,,False,,False,,True,False,False,False,False
622,P49682,True,Chemokine_receptor CXCR_add,False,,False,,True,False,False,False,False
623,P49683,True,,False,,False,,True,False,False,False,False
624,P49685,True,,False,,False,,True,False,False,False,False
625,P49763,False,,False,,True,Growthfactor,False,True,False,False,False
626,P49765,False,,False,,True,Growthfactor,False,True,False,False,False
627,P49767,False,,False,,True,Growthfactor,False,True,False,False,False
628,P49771,False,,False,,True,Cytokine,True,True,False,False,False
629,P49961,False,,False,,False,,True,False,False,False,False
630,P50052,True,,False,,False,,True,False,False,False,False
631,P50406,True,,False,,False,,True,False,False,False,False
632,P50591,False,,False,,True,cytokine,True,True,False,False,False
633,P51460,False,,False,,True,Hormone,False,True,False,False,False
634,P51654,False,,False,,False,,True,True,False,False,False
635,P51671,False,,False,,True,Cytokine,False,True,False,False,False
636,P51677,True,Chemokine_receptor CCR_add,False,,False,,True,False,False,False,False
637,P51679,True,Chemokine_receptor CCR_add,False,,False,,True,False,False,False,False
638,P51681,True,Chemokine_receptor CCR_add,False,,False,,True,False,False,False,False
639,P51684,True,Chemokine_receptor CCR_add,False,,False,,True,False,False,False,False
640,P51685,True,Chemokine_receptor CCR_add,False,,False,,True,False,False,False,False
641,P51686,True,Chemokine_receptor CCR_add,False,,False,,True,False,False,False,False
642,P51805,True,,False,,False,,True,False,False,False,False
643,P51810,True,,False,,False,,True,False,False,False,False
644,P52797,False,,False,,False,,True,False,False,False,False
645,P52798,False,,False,,False,,True,True,False,False,False
646,P52799,True,,False,,False,,True,False,False,False,False
647,P52803,False,,False,,False,,True,False,False,False,False
648,P53420,False,,False,,False,,False,True,False,False,False
649,P53708,True,,False,,False,,True,False,False,False,False
650,P53985,False,,False,,False,,True,False,False,False,False
651,P54753,True,,False,,False,,True,False,False,False,False
652,P54756,True,,False,,False,,True,False,False,False,False
653,P54760,True,,False,,False,,True,False,False,False,False
654,P54762,True,,False,,False,,True,False,False,False,False
655,P54764,True,,False,,False,,True,False,False,False,False
656,P54826,False,,False,,False,,True,False,False,False,False
657,P55073,False,,False,,False,,True,False,False,False,False
658,P55075,False,,False,,True,Growthfactor,False,True,False,False,False
659,P55089,False,,False,,True,Hormone,False,True,False,False,False
660,P55103,False,,False,,True,Growthfactor | Hormone,False,True,False,False,False
661,P55107,False,,False,,True,Growthfactor | Cytokine,False,True,False,False,False
662,P55285,False,,False,,False,,True,False,False,False,False
663,P55773,False,,False,,True,Cytokine,False,True,False,False,False
664,P55774,False,,False,,True,Cytokine,False,True,False,False,False
665,P55899,True,,False,,False,,True,False,False,False,False
666,P56159,True,,False,,False,,True,False,False,False,False
667,P56199,True,,False,,False,,True,False,False,False,False
668,P56703,False,,False,,True,CellSignal_WNT,False,True,False,False,False
669,P56704,False,,False,,True,CellSignal_WNT,False,True,False,False,False
670,P56705,False,,False,,True,CellSignal_WNT,False,True,False,False,False
671,P56706,False,,False,,True,CellSignal_WNT,False,True,False,False,False
672,P56975,False,,False,,True,Growthfactor,True,True,False,False,False
673,P57087,False,,False,,False,,True,False,False,False,False
674,P58166,False,,False,,True,Growthfactor | Hormone,False,True,False,False,False
675,P58294,False,,False,,True,Growthfactor,False,True,False,False,False
676,P59901,True,,False,,False,,True,False,False,False,False
677,P60568,False,,False,,True,Growthfactor | Cytokine,False,True,False,False,False
678,P61073,True,Chemokine_receptor CXCR_add,False,,False,,True,False,False,False,False
679,P61278,False,,False,,True,Hormone,False,True,False,False,False
680,P61769,False,,False,,False,,True,True,False,False,False
681,P61812,False,,False,,True,Growthfactor,False,True,False,False,False
682,P62937,False,,False,,False,,False,True,False,False,False
683,P78324,True,,False,,False,,True,False,False,False,False
684,P78423,False,Chemokine_receptor_add,False,,True,Cytokine,True,True,False,False,False
685,P78504,False,,False,,False,,True,False,False,False,False
686,P78509,False,,False,,False,,False,True,False,False,False
687,P78552,True,Cytokine_receptor,False,,False,,True,False,False,False,False
688,P78556,False,,False,,True,Cytokine,False,True,False,False,False
689,P80075,False,,False,,True,Cytokine,False,True,False,False,False
690,P80098,False,,False,,True,Cytokine,False,True,False,False,False
691,P80162,False,,False,,True,Cytokine,False,True,False,False,False
692,P80188,False,,False,,False,,False,True,False,False,False
693,P80370,False,,False,,False,,True,False,False,False,False
694,P81277,False,,False,,True,Hormone,False,True,False,False,False
695,P98155,True,,False,,False,,True,False,False,False,False
696,P98172,False,,False,,False,,True,False,False,False,False
697,Q00604,False,,False,,False,,False,True,False,False,False
698,Q01113,True,Cytokine_receptor_add,False,,True,Cytokine,True,True,False,False,False
699,Q01344,True,Cytokine_receptor_add,False,,False,,True,False,False,False,False
700,Q01638,True,Cytokine_receptor,False,,True,Cytokine,True,True,False,False,False
701,Q01718,True,,False,,False,,True,False,False,False,False
702,Q01726,True,,False,,False,,True,False,False,False,False
703,Q01955,False,,False,,False,,False,True,False,False,False
704,Q01973,True,,False,,False,,True,False,False,False,False
705,Q01974,True,,False,,False,,True,False,False,False,False
706,Q02223,True,TNF_receptor_add,False,,False,,True,False,False,False,False
707,Q02297,True,,False,,True,Growthfactor,True,True,False,False,False
708,Q02388,False,,False,,False,,False,True,False,False,False
709,Q02413,False,,False,,False,,True,False,False,False,False
710,Q02487,False,,False,,False,,True,False,False,False,False
711,Q02643,True,,False,,False,,True,False,False,False,False
712,Q02763,True,,False,,False,,True,True,False,False,False
713,Q03167,True,,False,,False,,True,True,False,False,False
714,Q03405,True,,False,,False,,True,True,False,False,False
715,Q03431,True,,False,,False,,True,False,False,False,False
716,Q03692,False,,False,,False,,False,True,False,False,False
717,Q04721,True,,False,,False,,True,False,False,False,False
718,Q04771,True,,False,,False,,True,False,False,False,False
719,Q04912,True,,False,,False,,True,False,False,False,False
720,Q05707,False,,False,,False,,False,True,False,False,False
721,Q05901,True,,False,,False,,True,False,False,False,False
722,Q06418,True,,False,,False,,True,False,False,False,False
723,Q06643,False,,False,,False,,False,False,True,False,False
724,Q07011,True,TNF_receptor_add,False,,False,,True,False,False,False,False
725,Q07092,False,,False,,False,,False,True,False,False,False
726,Q07325,False,,False,,True,Cytokine,False,True,False,False,False
727,Q07444,True,KLR_add,False,,False,,True,False,False,False,False
728,Q08334,True,Cytokine_receptor_add,False,,False,,True,False,False,False,False
729,Q08554,False,,False,,False,,True,False,False,False,False
730,Q08722,True,,False,,False,,True,False,False,False,False
731,Q08830,False,,False,,False,,False,True,False,False,False
732,Q0VD83,True,,False,,False,,True,False,False,False,False
733,Q10589,False,,False,,False,,True,False,False,False,False
734,Q12860,False,,False,,False,,True,False,False,False,False
735,Q12866,True,,False,,False,,True,False,False,False,False
736,Q12918,True,KLR_add,False,,False,,True,False,False,False,False
737,Q13007,False,,False,,True,Cytokine,False,True,False,False,False
738,Q13241,True,KLR_add,False,,False,,True,False,False,False,False
739,Q13258,True,,False,,False,,True,False,False,False,False
740,Q13261,True,Cytokine_receptor,False,,True,Cytokine,True,True,False,False,False
741,Q13275,False,,False,,False,,False,True,False,False,False
742,Q13304,True,,False,,False,,True,False,False,False,False
743,Q13324,True,,False,,False,,True,False,False,False,False
744,Q13332,True,,False,,False,,True,False,False,False,False
745,Q13349,True,,False,,False,,True,False,False,False,False
746,Q13467,True,,False,,False,,True,False,False,False,False
747,Q13477,False,,False,,False,,True,False,False,False,False
748,Q13478,True,Cytokine_receptor_add,False,,False,,True,False,False,False,False
749,Q13519,False,,False,,False,,False,True,False,False,False
750,Q13591,False,,False,,False,,True,False,False,False,False
751,Q13639,True,,False,,False,,True,False,False,False,False
752,Q13651,True,Cytokine_receptor_add,False,,False,,True,False,False,False,False
753,Q13683,True,,False,,False,,True,False,False,False,False
754,Q13705,True,,False,,False,,True,False,False,False,False
755,Q13740,False,,False,,False,,True,True,False,False,False
756,Q13797,True,,False,,False,,True,False,False,False,False
757,Q13873,True,TGFBeta_receptor_add,False,,False,,True,False,False,False,False
758,Q14031,False,,False,,False,,False,True,False,False,False
759,Q14050,False,,False,,False,,False,True,False,False,False
760,Q14055,False,,False,,False,,False,True,False,False,False
761,Q14114,True,,False,,False,,True,True,False,False,False
762,Q14116,False,,False,,True,Cytokine,False,True,False,False,False
763,Q14126,False,,False,,False,,True,False,False,False,False
764,Q14213,False,,False,,True,Cytokine,False,True,False,False,False
765,Q14242,True,,False,,False,,True,False,False,False,False
766,Q14332,True,,False,,False,,True,False,False,False,False
767,Q14393,False,,False,,False,,False,True,False,False,False
768,Q14563,False,,False,,False,,False,True,False,False,False
769,Q14574,False,,False,,False,,True,False,False,False,False
770,Q14623,False,,False,,False,,True,True,False,False,False
771,Q14626,True,Cytokine_receptor,False,,False,,True,False,False,False,False
772,Q14627,True,Cytokine_receptor,False,,False,,True,False,False,False,False
773,Q14773,False,,False,,False,,True,True,False,False,False
774,Q14943,True,KIR_add,False,,False,,True,False,False,False,False
775,Q14993,False,,False,,False,,False,True,False,False,False
776,Q15116,True,,False,,False,,True,False,False,False,False
777,Q15223,True,,False,,False,,True,True,False,False,False
778,Q15303,True,,False,,False,,True,False,False,False,False
779,Q15375,True,,False,,False,,True,False,False,False,False
780,Q15389,False,,False,,False,,False,True,False,False,False
781,Q15465,False,,False,,False,,True,True,False,False,False
782,Q15722,True,,False,,False,,True,False,False,False,False
783,Q15758,True,,False,,False,,True,False,False,False,False
784,Q15762,True,,False,,False,,True,False,False,False,False
785,Q15768,True,,False,,False,,True,False,False,False,False
786,Q15822,True,,False,,False,,True,False,False,False,False
787,Q15825,True,,False,,False,,True,False,False,False,False
788,Q15848,False,,False,,True,Hormone,False,True,False,False,False
789,Q16288,True,,False,,False,,True,False,False,False,False
790,Q16552,False,,False,,True,Cytokine,False,True,False,False,False
791,Q16570,True,Artipical_chemokine_receptor_add,False,,False,,True,False,False,False,False
792,Q16581,True,,False,,False,,True,False,False,False,False
793,Q16602,True,,False,,False,,True,False,False,False,False
794,Q16620,True,,False,,False,,True,False,False,False,False
795,Q16627,False,,False,,True,Cytokine,False,True,False,False,False
796,Q16663,False,,False,,True,Cytokine,False,True,False,False,False
797,Q16671,True,,False,,False,,True,False,False,False,False
798,Q16787,False,,False,,False,,False,True,False,False,False
799,Q17RW2,False,,False,,False,,False,True,False,False,False
800,Q29980,False,,False,,False,,True,False,False,False,False
801,Q29983,False,,False,,False,,True,False,False,False,False
802,Q2I0M5,False,,False,,False,,False,True,False,False,False
803,Q2MKA7,False,,False,,False,,False,True,False,False,False
804,Q2UY09,False,,False,,False,,False,True,False,False,False
805,Q495A1,False,,False,,False,,True,False,False,False,False
806,Q4KMG0,False,,False,,False,,True,False,False,False,False
807,Q5T2D2,True,,False,,False,,True,False,False,False,False
808,Q5T4F7,False,,False,,False,,False,True,False,False,False
809,Q5T4W7,False,,False,,True,Growthfactor,False,True,False,False,False
810,Q5TAT6,False,,False,,False,,True,False,False,False,False
811,Q5VWK5,True,Cytokine_receptor_add,False,,False,,True,False,False,False,False
812,Q5VY80,False,,False,,False,,True,False,False,False,False
813,Q5ZPR3,False,,False,,False,,True,False,False,False,False
814,Q68D85,False,,False,,False,,True,False,False,False,False
815,Q6FHJ7,False,,False,,False,,False,True,False,False,False
816,Q6GTX8,True,,False,,False,,True,False,False,False,False
817,Q6H3X3,False,,False,,False,,True,True,False,False,False
818,Q6IA17,False,,False,,False,,True,False,False,False,False
819,Q6KF10,False,,False,,True,Growthfactor | Cytokine,False,True,False,False,False
820,Q6UVK1,False,,False,,False,,True,False,False,False,False
821,Q6UVW9,True,,False,,False,,True,False,False,False,False
822,Q6UW32,False,,False,,True,Growthfactor,False,True,False,False,False
823,Q6UW88,False,,False,,True,Growthfactor,False,True,False,False,False
824,Q6UWB1,True,Cytokine_receptor_add,False,,False,,True,False,False,False,False
825,Q6UWQ7,False,,False,,True,Growthfactor,False,True,False,False,False
826,Q6UXB1,False,,False,,True,Growthfactor,False,True,False,False,False
827,Q6UXL0,True,Cytokine_receptor,False,,False,,True,False,False,False,False
828,Q6UXX9,False,,False,,False,,False,True,False,False,False
829,Q6UXZ4,True,,False,,False,,True,False,False,False,False
830,Q6W5P4,True,,False,,False,,True,False,False,False,False
831,Q6X4U4,False,,False,,False,,False,True,False,False,False
832,Q6X4W1,False,,False,,False,,False,False,True,False,False
833,Q6ZMJ2,True,,False,,False,,True,False,False,False,False
834,Q6ZMJ4,False,,False,,True,Growthfactor | Cytokine,False,True,False,False,False
835,Q6ZN44,True,,False,,False,,True,False,False,False,False
836,Q70Z44,True,,False,,False,,True,False,False,False,False
837,Q765I0,False,,False,,True,Hormone,False,True,False,False,False
838,Q7RTX7,False,,False,,False,,True,False,False,False,False
839,Q7Z4H4,False,,False,,True,Hormone,False,True,False,False,False
840,Q7Z4P5,False,,False,,True,Growthfactor | Cytokine,False,True,False,False,False
841,Q7Z5Y6,False,,False,,True,Growthfactor | Cytokine,False,True,False,False,False
842,Q7Z6A9,True,,False,,False,,True,False,False,False,False
843,Q86V24,True,,False,,False,,True,False,False,False,False
844,Q86WN2,False,,False,,True,Cytokine,False,True,False,False,False
845,Q86XM0,False,,False,,False,,True,False,False,False,False
846,Q86XQ3,False,,False,,False,,True,False,False,False,False
847,Q86XT9,True,,False,,False,,True,False,False,False,False
848,Q86YW7,False,,False,,True,Hormone,False,True,False,False,False
849,Q86Z14,False,,False,,False,,True,False,False,False,False
850,Q8IU54,False,,False,,True,Cytokine,False,True,False,False,False
851,Q8IU57,True,Interferon_receptor,False,,False,,True,False,False,False,False
852,Q8IZC6,False,,False,,False,,False,True,False,False,False
853,Q8IZI9,False,,False,,True,Cytokine,False,True,False,False,False
854,Q8IZJ0,False,,False,,True,Cytokine,False,True,False,False,False
855,Q8IZJ1,True,,False,,False,,True,False,False,False,False
856,Q8N126,False,,False,,False,,True,False,False,False,False
857,Q8N423,True,Inhibitory LILRs_add,False,,False,,True,False,False,False,False
858,Q8N474,False,,False,,False,,False,True,False,False,False
859,Q8N6P7,True,Cytokine_receptor_add,False,,False,,True,False,False,False,False
860,Q8N6Q3,False,,False,,False,,True,False,False,False,False
861,Q8N729,False,,False,,False,,False,True,False,False,False
862,Q8NAC3,True,Cytokine_receptor_add,False,,False,,True,False,False,False,False
863,Q8NCG7,False,,False,,False,,True,False,False,False,False
864,Q8NEC5,False,,False,,False,,True,False,False,False,False
865,Q8NER5,True,,False,,False,,True,False,False,False,False
866,Q8NEV9,False,,False,,True,Cytokine,False,True,False,False,False
867,Q8NFJ6,True,,False,,False,,True,False,False,False,False
868,Q8NFR9,True,Cytokine_receptor_add,False,,True,Cytokine,True,True,False,False,False
869,Q8NFW1,False,,False,,False,,False,True,False,False,False
870,Q8NFY4,False,,False,,False,,True,False,False,False,False
871,Q8NFZ8,False,,False,,False,,True,False,False,False,False
872,Q8NG41,False,,False,,False,,False,True,False,False,False
873,Q8NHJ6,True,Inhibitory LILRs_add,False,,False,,True,False,False,False,False
874,Q8NHL6,True,Inhibitory LILRs_add,False,,False,,True,True,False,False,False
875,Q8TCW9,True,,False,,False,,True,False,False,False,False
876,Q8TD07,False,,False,,False,,True,True,False,False,False
877,Q8TD46,True,,False,,False,,True,True,False,False,False
878,Q8TDQ0,True,,False,,False,,True,False,False,False,False
879,Q8TDS5,True,,False,,False,,True,False,False,False,False
880,Q8TDU9,True,,False,,False,,True,False,False,False,False
881,Q8TDV0,True,,False,,False,,True,False,False,False,False
882,Q8WUG5,True,,False,,False,,True,False,False,False,False
883,Q8WWG1,False,,False,,True,Growthfactor,True,True,False,False,False
884,Q8WWZ1,False,,False,,True,Cytokine,False,True,False,False,False
885,Q8WXA8,True,,False,,False,,True,False,False,False,False
886,Q8WXD0,True,,False,,False,,True,False,False,False,False
887,Q8WXF3,False,,False,,True,Hormone,False,True,False,False,False
888,Q92478,True,,False,,False,,True,False,False,False,False
889,Q92583,False,,False,,True,Cytokine,False,True,False,False,False
890,Q92673,True,,False,,False,,True,True,False,False,False
891,Q92692,True,,False,,False,,True,False,False,False,False
892,Q92765,False,,False,,False,,False,True,False,False,False
893,Q92854,True,,False,,False,,True,False,False,False,False
894,Q92896,False,,False,FALSE,False,,True,False,False,False,False
895,Q92956,True,TNF_receptor_add,False,,False,,True,False,False,False,False
896,Q93038,True,TNF_receptor_add,False,,False,,True,True,False,False,False
897,Q93097,False,,False,,True,CellSignal_WNT,False,True,False,False,False
898,Q93098,False,,False,,False,,False,True,False,False,False
899,Q969D9,False,,False,,True,Cytokine,False,True,False,False,False
900,Q969E3,False,,False,,True,Hormone,False,True,False,False,False
901,Q969V1,True,,False,,False,,True,False,False,False,False
902,Q96A54,True,,False,,False,,True,False,False,False,False
903,Q96A83,False,,False,,False,,False,True,False,False,False
904,Q96A98,False,,False,,False,,False,True,False,False,False
905,Q96AP7,False,,False,,False,,True,False,False,False,False
906,Q96E93,True,KLR_add,False,,False,,True,False,False,False,False
907,Q96F46,True,Cytokine_receptor_add,False,,True,Cytokine,True,True,False,False,False
908,Q96HF1,False,,False,,False,,False,True,False,False,False
909,Q96MS0,True,,False,,False,,True,False,False,False,False
910,Q96NY8,True,,False,,False,,True,True,False,False,False
911,Q96P44,False,,False,,False,,False,True,False,False,False
912,Q96P56,False,,False,,False,,True,False,False,False,False
913,Q96P88,True,,False,,False,,True,False,False,False,False
914,Q96PD4,False,,False,,True,Cytokine,False,True,False,False,False
915,Q96QV1,False,,False,,False,,False,True,True,False,False
916,Q96RJ3,True,TNF_receptor_add,False,,False,,True,False,False,False,False
917,Q96RP3,False,,False,,True,Hormone,False,True,False,False,False
918,Q96S42,False,,False,,True,Growthfactor | Cytokine,False,True,False,False,False
919,Q96T91,False,,False,,True,Hormone,False,True,False,False,False
920,Q99062,True,Cytokine_receptor,False,,False,,True,True,False,False,False
921,Q99075,True,,False,,True,Growthfactor,True,True,False,False,False
922,Q99435,False,,False,,False,,False,True,False,False,False
923,Q99466,True,,False,,False,,True,False,False,False,False
924,Q99523,True,,False,,False,,True,False,False,False,False
925,Q99527,True,,False,,False,,True,False,False,False,False
926,Q99616,False,,False,,True,Cytokine,False,True,False,False,False
927,Q99650,True,Cytokine_receptor_add,False,,False,,True,False,False,False,False
928,Q99665,True,Cytokine_receptor,False,,False,,True,False,False,False,False
929,Q99705,True,,False,,False,,True,False,False,False,False
930,Q99715,False,,False,,False,,False,True,False,False,False
931,Q99731,False,,False,,True,Cytokine,False,True,False,False,False
932,Q99748,False,,False,,True,Growthfactor,False,True,False,False,False
933,Q99788,True,Chemokine_receptor_add,False,,False,,True,False,False,False,False
934,Q99969,False,,False,,False,,False,True,False,False,False
935,Q99983,False,,False,,False,,False,True,False,False,False
936,Q99985,False,,False,,False,,False,True,False,False,False
937,Q9BQ51,True,,False,,False,,True,True,False,False,False
938,Q9BT56,False,,False,,True,Hormone,False,True,False,False,False
939,Q9BWV1,False,,False,,False,,True,False,False,False,False
940,Q9BX67,False,,False,,False,,True,True,False,False,False
941,Q9BX79,True,,False,,False,,True,False,False,False,False
942,Q9BXB1,True,,False,,False,,True,False,False,False,False
943,Q9BXJ7,False,,False,,False,,False,False,True,False,False
944,Q9BXY4,False,,False,,False,,False,True,False,False,False
945,Q9BY67,False,,False,,False,,True,False,False,False,False
946,Q9BZM4,False,,False,,False,,True,False,False,False,False
947,Q9BZM5,False,,False,,False,,True,True,False,False,False
948,Q9BZM6,True,,False,,False,,True,False,False,False,False
949,Q9BZW8,True,,False,,False,,True,False,False,False,False
950,Q9C0C4,True,,False,,False,,True,False,False,False,False
951,Q9GZP0,False,,False,,True,Growthfactor,False,True,False,False,False
952,Q9GZQ4,True,,False,,False,,True,False,False,False,False
953,Q9GZT5,False,,False,,False,,False,True,False,False,False
954,Q9GZV9,False,,False,,True,Growthfactor,False,True,False,False,False
955,Q9GZX6,False,,False,,True,Cytokine,False,True,False,False,False
956,Q9GZZ7,True,,False,,False,,True,True,False,False,False
957,Q9H1J5,False,,False,,True,CellSignal_WNT,False,True,False,False,False
958,Q9H1J7,False,,False,,True,CellSignal_WNT,False,True,False,False,False
959,Q9H293,False,,False,,True,Cytokine,False,True,False,False,False
960,Q9H2A7,True,Chemokine_receptor_add,False,,True,Cytokine,True,True,False,False,False
961,Q9H2E6,False,,False,,False,,True,False,False,False,False
962,Q9H2X3,True,,False,,False,,True,True,False,False,False
963,Q9H3N8,True,,False,,False,,True,False,False,False,False
964,Q9H3S1,False,,False,,False,,True,False,False,False,False
965,Q9H461,True,,False,,False,,True,False,False,False,False
